wp  , wf                , P                 , stages, volume            , n1                , Pd1, Np1, Helix1, n2, Pd2, Np2, Helix2, Pd3, Np3, Helix3, s1_bending        , s1_contact        , s2_bending        , s2_contact        , s3_bending, s3_contact
1465, 222.08333333333331,  6.104166666666667,      2, 217.737975657499  , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.370493493321831, 127.5133408485321 , 16.76428081424243 , 128.9790996958256 ,           , 
1470, 222.5             ,  6.125            ,      2, 218.23452816563554, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.373584609633957, 127.53318093944456, 16.765496944372487, 128.96199388810663,           , 
1475, 222.91666666666669,  6.145833333333333,      2, 234.44810027076585, 3.0000000000000018,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.320484786356166, 126.23404660936062, 15.876721076256848, 121.4392187758115 ,           , 
1480, 223.33333333333331,  6.166666666666667,      2, 219.22365838307692, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.379746092851892, 127.57270720158637, 16.7679272534934  , 128.92829279233214,           , 
1485, 223.75            ,  6.1875           ,      2, 219.71624500904124, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.382816538417426, 127.59239399439893, 16.769141443277068, 128.91169390420777,           , 
1490, 224.16666666666669,  6.208333333333333,      2, 220.20751857210252, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.385880171796105, 127.61203030451658, 16.770354996882528, 128.89526042949902,           , 
1495, 224.58333333333331,  6.229166666666667,      2, 220.69748350218654, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.38893703142798 , 127.63161643542075, 16.77156791942632 , 128.87899062800312,           , 
1500, 225.0             ,  6.25             ,      2, 221.18614421768694, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.391987155405115, 127.65115268773594, 16.772780215917138, 128.8628827827423 ,           , 
1505, 225.41666666666669,  6.270833333333333,      2, 234.95068710051638, 2.9000000000000017,  10,  16,     25,   ,   8,  16,     15,    ,    ,       , 14.36684762810031 , 126.98916047085565, 13.905937415846795, 123.88319593519391,           , 
1510, 225.83333333333331,  6.291666666666667,      2, 222.15957062031458, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.398067347049588, 127.6900767450322 , 16.775202950248634, 128.8311462068663 ,           , 
1515, 226.25            ,  6.3125           ,      2, 232.90967283004733, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.429403155613254, 128.43846229699753, 16.167948709475507, 125.89546729840448,           , 
1520, 226.66666666666669,  6.333333333333333,      2, 223.1278328931571 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.404121044669548, 127.72880482563805, 16.77762323787252 , 128.80003741627493,           , 
1525, 227.08333333333331,  6.354166666666667,      2, 236.301868592711  , 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.350834966105332, 126.42715544008327, 16.056968947745645, 126.85445790432055,           , 
1530, 227.5             ,  6.375            ,      2, 224.09096595944973, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.410148540907242, 127.76733923535193, 16.78004111519539 , 128.7695434733655 ,           , 
1535, 227.91666666666669,  6.395833333333333,      2, 224.57061990111185, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.413152553541632, 127.78653452257765, 16.781249160952388, 128.75452311918974,           , 
1540, 228.33333333333334,  6.416666666666667,      2, 225.04900455005577, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.416150123236013, 127.80568223762369, 16.782456617099125, 128.73965177736792,           , 
1545, 228.75            ,  6.4375           ,      2, 225.52612421721162, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.419141285137378, 127.82478265697664, 16.783663487767694, 128.72492792367225,           , 
1550, 229.16666666666666,  6.458333333333333,      2, 226.00198320121427, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.422126074085071, 127.84383605460626, 16.78486977700244 , 128.71035005360713,           , 
1555, 229.58333333333334,  6.479166666666667,      2, 236.96423715053865, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.453457377371574, 128.59271537869932, 16.17883012455745 , 125.78560508247607,           , 
1560, 230.0             ,  6.5              ,      2, 226.94993625245925, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.428076670960593, 127.88180286817433, 16.787280626919795, 128.681626343172  ,           , 
1565, 230.41666666666666,  6.520833333333333,      2, 237.96462197030985, 2.7000000000000015,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.459407071129531, 128.6308056912625 , 16.18255478938863 , 125.75951958699306,           , 
1570, 230.83333333333334,  6.541666666666667,      2, 227.89289784470697, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.434002186563054, 127.91958482091148, 16.78968919751796 , 128.65346899297276,           , 
1575, 231.25            ,  6.5625           ,      2, 238.7632702702704 , 3.200000000000002 ,   8,  12,     25,   ,  10,  22,     15,    ,    ,       , 10.870500988053676, 127.42462475523796, 16.975815620672734, 126.24671679110288,           , 
1580, 231.66666666666666,  6.583333333333333,      2, 228.83090191850036, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.439902888901058, 127.95718401706688, 16.792095518170246, 128.6258666461684 ,           , 
1585, 232.08333333333334,  6.604166666666667,      2, 229.29805543720923, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.442844017592892, 127.97591572875116, 16.79329784360498 , 128.612270128757  ,           , 
1590, 232.5             ,  6.625            ,      2, 238.15508949011442, 3.0000000000000018,   8,  12,     25,   ,   8,  16,     15,    ,    ,       , 10.90938169630188 , 128.70582836657513, 14.408088639633808, 126.33240877792055,           , 
1595, 232.91666666666666,  6.645833333333333,      2, 243.28118609051415, 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.392242453486555, 126.68956230841255, 16.07944535681525 , 126.6388831004138 ,           , 
1600, 233.33333333333334,  6.666666666666667,      2, 230.6921722615575 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.45163090301802 , 128.03184237049524, 16.796901520972575, 128.57228296166647,           , 
1605, 233.75            ,  6.6875           ,      2, 231.1544438681256 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.454547804469438, 128.0503959214372 , 16.798101657981633, 128.55921695580543,           , 
1610, 234.16666666666666,  6.708333333333333,      2, 231.61550539633484, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.4574587283323  , 128.06890555280322, 16.79930125585894 , 128.54628031026778,           , 
1615, 234.58333333333334,  6.729166666666667,      2, 232.07536098029533, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.460363705763099, 128.08737150850146, 16.800500317657807, 128.53347175057144,           , 
1620, 235.0             ,  6.75             ,      2, 240.3470425531916 , 3.200000000000002 ,   8,  12,     25,   ,  10,  22,     15,    ,    ,       , 10.889958142727332, 127.58928229652173, 16.98697011837403 , 126.10699933333687,           , 
1625, 235.41666666666666,  6.770833333333333,      2, 241.449708591119  , 3.0000000000000018,   8,  12,     25,   ,   8,  16,     15,    ,    ,       , 10.924497495019525, 128.83451096626786, 14.417169098738368, 126.22762848964368,           , 
1630, 235.83333333333334,  6.791666666666667,      2, 233.44773321353446, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.469043267135632, 128.14250972898037, 16.804094316137046, 128.4958020778153 ,           , 
1635, 236.25            ,  6.8125           ,      2, 245.00859259259272, 3.0000000000000018,  10,  16,     25,   ,   8,  16,     15,    ,    ,       , 14.415368495033947, 126.83559524700871, 14.419750280335878, 126.19891432925245,           , 
1640, 236.66666666666666,  6.833333333333333,      2, 234.35669352290796, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.474800468831459, 128.17905454156192, 16.806487687805358, 128.4713067280096 ,           , 
1645, 237.08333333333334,  6.854166666666667,      2, 234.8093995311355 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.477670407564602, 128.19726344818315, 16.807683593656826, 128.45924078943952,           , 
1650, 237.5             ,  6.875            ,      2, 235.26092817004906, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.480534610826357, 128.21543032843334, 16.8088789830317  , 128.44729444554918,           , 
1655, 237.91666666666666,  6.895833333333333,      2, 235.71128346950724, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.483393107769112, 128.23355540991966, 16.81007385849222 , 128.43546654203027,           , 
1660, 238.33333333333334,  6.916666666666667,      2, 236.16046944623793, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.486245927307307, 128.2516389183169 , 16.81126822254471 , 128.42375593859876,           , 
1665, 238.75            ,  6.9375           ,      2, 240.1661616699536 , 3.100000000000002 ,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.404323691459881, 126.34076166167085, 16.635983308217092, 129.121770178776  ,           , 
1670, 239.16666666666666,  6.958333333333333,      2, 237.05534943267972, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.491934648654212, 128.28768210901504, 16.813655426177924, 128.40068213972555,           , 
1675, 239.58333333333334,  6.979166666666667,      2, 237.50105141005344, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.494770607126014, 128.3056422332025 , 16.814848270501663, 128.38931673197015,           , 
1680, 240.0             ,  7.0              ,      2, 237.9455999999999 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.497601001524597, 128.32356166811707, 16.81604061290556 , 128.37806419927458,           , 
1685, 240.41666666666666,  7.020833333333333,      2, 238.388999153377  , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.500425859614055, 128.34144063009947, 16.817900230447535, 128.36692346841124,           , 
1690, 240.83333333333334,  7.041666666666667,      2, 238.8312528078358 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.503245208935958, 128.35927933368694, 16.81975707401964 , 128.35589347897627,           , 
1695, 241.25            ,  7.0625           ,      2, 242.8368069409596 , 3.100000000000002 ,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.421190409560383, 126.44654354115856, 16.64568775648162 , 129.0424843770798 ,           , 
1700, 241.66666666666666,  7.083333333333333,      2, 239.7123393045207 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.50886749034573 , 128.3948368149303 , 16.823462495877383, 128.33416154577452,           , 
1705, 242.08333333333334,  7.104166666666667,      2, 240.15117995594912, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.511670476426227, 128.4125560128254 , 16.825311102145324, 128.32345754364803,           , 
1710, 242.5             ,  7.125            ,      2, 240.588890726855  , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.514468061729147, 128.4302357928432 , 16.82715699041137 , 128.3128601658709 ,           , 
1715, 242.91666666666666,  7.145833333333333,      2, 244.5942152442862 , 3.100000000000002 ,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.432326072123606, 126.51627724447995, 16.65211813561489 , 128.992034900186  ,           , 
1720, 243.33333333333334,  7.166666666666667,      2, 241.46093809996117, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.52004713565481 , 128.46547792084203, 16.830840667489706, 128.2919812989719 ,           , 
1725, 243.75            ,  7.1875           ,      2, 241.89528240550646, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.522828676585336, 128.48304067542614, 16.832678483265187, 128.28169784684766,           , 
1730, 244.16666666666666,  7.208333333333333,      2, 242.32851223721943, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.525604921358312, 128.5005648253763 , 16.834513634968353, 128.27151709273318,           , 
1735, 244.58333333333334,  7.229166666666667,      2, 242.7606314136896 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.528375895619144, 128.51805056988275, 16.836346135775116, 128.2614380835722 ,           , 
1740, 245.0             ,  7.25             ,      2, 243.19164374027815, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.531141624813756, 128.53549810652376, 16.838175998741892, 128.25145987739424,           , 
1745, 245.41666666666666,  7.270833333333333,      2, 245.56691442233983, 3.100000000000002 ,   8,  12,     25,   ,   8,  16,     15,    ,    ,       , 10.958451692882994, 128.6260389147086 , 14.929569654572571, 128.58369583016506,           , 
1750, 245.83333333333334,  7.291666666666667,      2, 244.050362999138  , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.536657448803382, 128.57027933856946, 16.841827862792574, 128.23180216059177,           , 
1755, 246.25            ,  7.3125           ,      2, 244.47807747603238, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.539407593511884, 128.58761342122938, 16.84364988940516 , 128.22212082004924,           , 
1760, 246.66666666666666,  7.333333333333333,      2, 244.90470019230466, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.542152592985278, 128.6049100705686 , 16.84546932923799 , 128.21253662235097,           , 
1765, 247.08333333333334,  7.354166666666667,      2, 248.90900462359977, 3.100000000000002 ,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.459796607082128, 126.68794934023654, 16.6680611652993  , 128.87383338553016,           , 
1770, 247.5             ,  7.375            ,      2, 245.75468528700725, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.547627253959305, 128.6393918268937 , 16.849100498377243, 128.19365611024133,           , 
1775, 247.91666666666666,  7.395833333333333,      2, 246.17805510449062, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.55035696386042 , 128.65657730892727, 16.850912252314327, 128.18435804850898,           , 
1780, 248.33333333333334,  7.416666666666667,      2, 246.6003480394796 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.55308162533125 , 128.6737261077676 , 16.852721468735687, 128.17515363469602,           , 
1785, 248.75            ,  7.4375           ,      2, 250.60407792953743, 3.100000000000002 ,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.47064157488689 , 126.75558562776736, 16.67438672381461 , 128.82955219074336,           , 
1790, 249.16666666666666,  7.458333333333333,      2, 247.44171799530147, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.558515897775267, 128.70791438978108, 16.85633233710837 , 128.15702236448473,           , 
1795, 249.58333333333334,  7.479166666666667,      2, 264.0582478222082 , 3.300000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.444343784099525, 125.68381893978001, 19.6479961585185  , 126.70415167104065,           , 
