wp  , wf                , P                 , stages, volume            , n1                , Pd1, Np1, Helix1, n2, Pd2, Np2, Helix2, Pd3, Np3, Helix3, s1_bending        , s1_contact        , s2_bending        , s2_contact        , s3_bending, s3_contact
1505, 225.41666666666669,  6.270833333333333,      2, 246.57678510464314, 2.300000000000001 ,  10,  18,     25,   ,  10,  18,     15,    ,    ,       , 12.810367755237142, 116.23866777001619, 17.827635915312506, 127.9519097132978 ,           , 
1510, 225.83333333333331,  6.291666666666667,      2, 238.10287174738903, 3.0000000000000018,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.341799711579744, 126.36973601981323, 15.884625685152056, 121.32393728745778,           , 
1515, 226.25            ,  6.3125           ,      2, 252.37545364426185, 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.285501052549204, 124.69232083583984, 21.37763884280266 , 128.3526387877247 ,           , 
1520, 226.66666666666669,  6.333333333333333,      2, 235.79336461937697, 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.347829751354332, 126.4080636443826 , 16.055347328122025, 126.87099622861459,           , 
1525, 227.08333333333331,  6.354166666666667,      2, 251.615232892854  , 3.0000000000000018,  10,  16,     25,   ,   8,  20,     25,    ,    ,       , 14.350834966105332, 126.42715544008327, 16.243334453231736, 128.3611797713524 ,           , 
1530, 227.5             ,  6.375            ,      2, 239.26587411556199, 3.100000000000002 ,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.325841004650359, 125.84597403606422, 16.427147086223126, 123.83642832903027,           , 
1535, 227.91666666666669,  6.395833333333333,      2, 246.70112671246605, 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.384934120512716, 127.10443701028073, 18.960144080376068, 127.75799394917854,           , 
1540, 228.33333333333334,  6.416666666666667,      2, 236.80859295659735, 2.9000000000000017,  10,  16,     25,   ,   6,  12,     20,    ,    ,       , 14.387925821489661, 127.12348251887089, 10.545020965968197, 127.53737264344653,           , 
1545, 228.75            ,  6.4375           ,      2, 255.6527431068149 , 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.303400012406314, 124.80491397171713, 21.393735240323274, 128.25278147369087,           , 
1550, 229.16666666666666,  6.458333333333333,      2, 237.80026576782842, 2.9000000000000017,  10,  16,     25,   ,   8,  16,     15,    ,    ,       , 14.393890072471658, 127.16143267884262, 13.917332745469997, 123.7377394116515 ,           , 
1555, 229.58333333333334,  6.479166666666667,      2, 238.2941268085554 , 2.9000000000000017,  10,  16,     25,   ,   8,  16,     15,    ,    ,       , 14.396862691715596, 127.18033787276595, 13.918591473874377, 123.72233462539316,           , 
1560, 230.0             ,  6.5              ,      2, 226.94993625245925, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.428076670960593, 127.88180286817433, 16.787280626919795, 128.681626343172  ,           , 
1565, 230.41666666666666,  6.520833333333333,      2, 255.9677910002647 , 3.0000000000000018,  10,  16,     25,   ,   8,  20,     25,    ,    ,       , 14.374646044537116, 126.57819803436459, 16.255682677092036, 128.24087286372082,           , 
1570, 230.83333333333334,  6.541666666666667,      2, 242.95668802677733, 3.300000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.31814162658659 , 124.89747642845113, 19.548150104532052, 127.29166033177772,           , 
1575, 231.25            ,  6.5625           ,      2, 258.8783691685428 , 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.321071355851055, 124.91585406271581, 21.40966861797037 , 128.15855417222832,           , 
1580, 231.66666666666666,  6.583333333333333,      2, 243.94829037201396, 3.300000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.323994964467508, 124.93418734118686, 19.552734248353644, 127.25994571508076,           , 
1585, 232.08333333333334,  6.604166666666667,      2, 246.8680674710495 , 3.100000000000002 ,  10,  16,     25,   ,   6,  14,     25,    ,    ,       , 14.358345194266464, 126.05141395623434, 12.106458811997921, 128.36401368820756,           , 
1590, 232.5             ,  6.625            ,      2, 247.36648812423067, 3.100000000000002 ,  10,  16,     25,   ,   6,  14,     25,    ,    ,       , 14.361263046522568, 126.06981973895414, 12.107824940770543, 128.34811965629535,           , 
1595, 232.91666666666666,  6.645833333333333,      2, 253.03273833865077, 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.420419948195015, 127.32993701086025, 18.986886730954705, 127.5959352312304 ,           , 
1600, 233.33333333333334,  6.666666666666667,      2, 242.68042697468985, 2.9000000000000017,  10,  16,     25,   ,   8,  16,     15,    ,    ,       , 14.423337136107516, 127.34843545675444, 13.929855753210356, 123.5900822454743 ,           , 
1605, 233.75            ,  6.6875           ,      2, 243.16138114554244, 2.9000000000000017,  10,  16,     25,   ,   8,  16,     15,    ,    ,       , 14.42624832677582 , 127.36688997276296, 13.931100348846194, 123.57607211365455,           , 
1610, 234.16666666666666,  6.708333333333333,      2, 254.5849073511191 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.429153551558635, 127.38530080362892, 18.993494180521655, 127.55843177595615,           , 
1615, 234.58333333333334,  6.729166666666667,      2, 257.1744301437928 , 3.300000000000002 ,   8,  12,     25,   ,  10,  26,     20,    ,    ,       , 10.871692509234622, 127.01027164851784, 19.568664481705625, 127.15353130210184,           , 
1620, 235.0             ,  6.75             ,      2, 240.98276550475313, 3.0000000000000018,   8,  12,     25,   ,   8,  16,     15,    ,    ,       , 10.922351325386964, 128.8162578866182 , 14.415876326461662, 126.24218545627917,           , 
1625, 235.41666666666666,  6.770833333333333,      2, 248.34617604257193, 3.300000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.350037289080138, 125.09723154817492, 19.57318398285535 , 127.12439117787046,           , 
1630, 235.83333333333334,  6.791666666666667,      2, 245.5472450131569 , 2.9000000000000017,  10,  16,     25,   ,   6,  12,     20,    ,    ,       , 14.440715409860172, 127.45851209627064, 10.556578260651857, 127.25675286864319,           , 
1635, 236.25            ,  6.8125           ,      2, 263.36887158814125, 3.0000000000000018,  10,  16,     25,   ,   8,  20,     25,    ,    ,       , 14.415368495033947, 126.83559524700871, 16.27703270127488 , 128.05204295881555,           , 
1640, 236.66666666666666,  6.833333333333333,      2, 237.90841307257588, 3.100000000000002 ,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.390114682153213, 126.25149796765459, 16.627840891474825, 129.19131244655156,           , 
1645, 237.08333333333334,  6.854166666666667,      2, 260.19796414261384, 3.300000000000002 ,   8,  12,     25,   ,  10,  26,     20,    ,    ,       , 10.884473602912006, 127.11789320955114, 19.582181319856346, 127.06772631877575,           , 
1650, 237.5             ,  6.875            ,      2, 243.57443449915127, 3.100000000000002 ,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.395815276167479, 126.2873267354567 , 16.45548205130198 , 123.48339864328707,           , 
1655, 237.91666666666666,  6.895833333333333,      2, 259.1696101291258 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.455037156014294, 127.54907179460851, 19.013136923297196, 127.45259213880739,           , 
1660, 238.33333333333334,  6.916666666666667,      2, 239.7169736036693 , 3.100000000000002 ,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.40149317820999 , 126.32299082057925, 16.634358901270872, 129.1354205969412 ,           , 
1665, 238.75            ,  6.9375           ,      2, 268.2556552838439 , 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.372790327883491, 125.23930163842516, 21.456543658142124, 127.90646377162649,           , 
1670, 239.16666666666666,  6.958333333333333,      2, 244.25749895020806, 3.100000000000002 ,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.4071486173128  , 126.35849199378922, 16.46017403474368 , 123.43192767463432,           , 
1675, 239.58333333333334,  6.979166666666667,      2, 261.1732987419332 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.466392380216442, 127.62077383366493, 19.021782979352775, 127.40860063437772,           , 
1680, 240.0             ,  7.0              ,      2, 253.58200771349843, 3.300000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.381229939040232, 125.29190929674206, 19.59779601846507 , 126.97353452929461,           , 
1685, 240.41666666666666,  7.020833333333333,      2, 262.1674381103725 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.47203656070875 , 127.65638114628565, 19.026087112829273, 127.38727487858539,           , 
1690, 240.83333333333334,  7.041666666666667,      2, 257.06491219260005, 3.100000000000002 ,  10,  16,     25,   ,   6,  14,     25,    ,    ,       , 14.418393004406365, 126.4290125394235 , 12.134717798651742, 128.0593347539691 ,           , 
1695, 241.25            ,  7.0625           ,      2, 263.1564869233238 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.477658749052079, 127.69182828311611, 19.030378821235942, 127.36638449110418,           , 
1700, 241.66666666666666,  7.083333333333333,      2, 239.7123393045207 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.50886749034573 , 128.3948368149303 , 16.823462495877383, 128.33416154577452,           , 
1705, 242.08333333333334,  7.104166666666667,      2, 252.52028182856267, 2.9000000000000017,  10,  16,     25,   ,   6,  12,     20,    ,    ,       , 14.483259162526958, 127.72711693012954, 10.566218524301705, 127.05615259838302,           , 
1710, 242.5             ,  7.125            ,      2, 247.62635351885373, 3.100000000000002 ,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.4295501971499  , 126.49890195537368, 16.46999020822972 , 123.3346014089562 ,           , 
1715, 242.91666666666666,  7.145833333333333,      2, 273.2784753423606 , 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.4007314068666  , 125.41328704684413, 21.48202108160897 , 127.78417289733312,           , 
1720, 243.33333333333334,  7.166666666666667,      2, 248.50963802069398, 3.100000000000002 ,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.435096630331026, 126.53361411226497, 16.473595837202716, 123.31138940978357,           , 
1725, 243.75            ,  7.1875           ,      2, 264.5349725274726 , 3.500000000000002 ,  10,  16,     25,   ,   8,  22,     25,    ,    ,       , 14.378276143530917, 124.46398883575658, 16.94236692628444 , 127.45103088534103,           , 
1730, 244.16666666666666,  7.208333333333333,      2, 249.38835355649064, 3.100000000000002 ,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.440621899838156, 126.56817337994204, 16.47719095544134 , 123.28860877276014,           , 
1735, 244.58333333333334,  7.229166666666667,      2, 273.487141669738  , 3.0000000000000018,  10,  16,     25,   ,   8,  20,     25,    ,    ,       , 14.471599014447582, 127.18914843105799, 16.307002007765224, 127.82408713899633,           , 
1740, 245.0             ,  7.25             ,      2, 250.26253189821605, 3.100000000000002 ,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.44612621044033 , 126.60258133442079, 16.480775666921552, 123.26625159883704,           , 
1745, 245.41666666666666,  7.270833333333333,      2, 269.57008370032355, 2.4000000000000012,  10,  18,     25,   ,   8,  14,     15,    ,    ,       , 12.909453537250922, 116.20261930503739, 13.452009763017731, 127.04627015537582,           , 
