wp,wf,P,stages,volume,n1,Pd1,Np1,Helix1,n2,Pd2,Np2,Helix2,Pd3,Np3,Helix3,s1_bending,s1_contact,s2_bending,s2_contact,s3_bending,s3_contact
1730,244.16666666666666,7.208333333333333,2,249.38835355649064,3.100000000000002,10,16,25,,10,22,15,,,,14.440621899838156,126.56817337994204,16.47719095544134,123.28860877276014,,
1735, 244.58333333333334,  7.229166666666667,      2, 268.9904001076538 , 3.300000000000002 ,   8,  12,     25,                   ,  10,  26,     20,    ,    ,       , 10.92191865069264 , 127.43203643139364, 19.62200994174891 , 126.83744881208068,                   ,    
1740, 245.0             ,  7.25             ,      2, 272.3182905405406 , 3.7000000000000024,   8,  12,     25,                   ,  10,  28,     20,    ,    ,       , 10.85964201418793 , 125.48587111033514, 20.05785832109476 , 126.21655296445483,                   ,    
1745, 245.41666666666666,  7.270833333333333,      2, 275.80147120256237, 2.7000000000000015,  10,  18,     25,                   ,   5,  10,     25,    ,    ,       , 12.824381272961183, 113.98733896010262,  8.898490359218869, 129.04831715335172,                   ,    
1750,245.83333333333334,7.291666666666667,2,272.80280865710574,2.6000000000000014,10,18,25,,6,10,15,,,,12.855130936793154,114.68837577082007,9.382698426250235,128.7775314740298,,
1755,246.25,7.3125,2,274.75013177065864,2.4000000000000012,10,16,20,,8,14,15,,,,12.811409440989282,121.58226768016576,13.45430462269233,127.03039110899184,,
1760, 246.66666666666666,  7.333333333333333,      2, 284.63371073776466, 2.5000000000000013,  10,  20,     25,                   ,   8,  16,     20,    ,    ,       , 10.465979896417634, 103.23023859000865, 15.30789009161538 , 128.0687507703757 ,                   ,    
1765,247.08333333333334,7.354166666666667,2,291.52875610189056,3.8000000000000025,8,12,25,,8,24,25,,,,10.853760218725961,125.13952779419596,16.550963916057384,122.49831007768807,,
1770,247.5,7.375,2,286.8962053994492,3.300000000000002,10,16,25,,5,12,25,,,,14.430854634821026,125.60027794776941,8.879628347395263,119.89214731955141,,
1775, 247.91666666666666,  7.395833333333333,      2, 270.8241800543749 , 3.400000000000002 ,   8,  12,     25,                   ,  10,  24,     15,    ,    ,       , 10.921978657637599, 127.03557770613708, 16.155540951392528, 118.92556890204706,                   ,    
1780, 248.33333333333334,  7.416666666666667,      2, 281.7782626984496 , 2.9000000000000017,  10,  18,     25,                   ,   8,  16,     15,    ,    ,       , 12.802804344543528, 112.85904408638905, 13.973848282010897, 123.16053179776075,                   ,    
1785,248.75,7.4375,2,273.2241212060303,3.400000000000002,10,16,25,,8,20,20,,,,14.424928155307242,125.14417315201796,14.172276000669964,121.95893242390854,,
1790, 249.16666666666666,  7.458333333333333,      2, 306.22641858315615, 4.400000000000003 ,  10,  14,     20,                   ,  10,  34,     25,    ,    ,       , 14.434197701699262, 129.0602550091802 , 22.76042188365548 , 125.56399603054471,                   ,    
1795,249.58333333333334,7.479166666666667,2,272.77442634844436,2.9000000000000017,10,16,25,,10,24,20,,,,14.53271722161696,128.03784763792802,19.07263901318198,127.17970908175324,,
1800,250.0,7.5,2,271.66198529411787,3.400000000000002,8,12,25,,10,24,15,,,,10.931986972781033,127.11883479837893,16.164189312924233,118.8700404568584,,
1805, 250.41666666666666,  7.520833333333333,      2, 303.13103990531056, 2.100000000000001 ,  10,  18,     25,                   ,   6,  10,     20,    ,    ,       , 13.025893750738636, 119.19840831208457,  9.450388327234805, 127.37309901144852,                   ,    
1810,250.83333333333334,7.541666666666667,2,275.7884396587783,3.200000000000002,10,16,25,,10,26,20,,,,14.466453387905904,126.27009975948928,19.067931883511047,124.22618451490443,,
1815,251.25,7.5625,2,282.945266938937,3.300000000000002,10,16,25,,10,28,25,,,,14.455046495070762,125.75001871897031,21.531861026877273,127.57232441789847,,
1820, 251.66666666666666,  7.583333333333333,      2, 268.44525191877534, 2.8000000000000016,   8,  14,     25,                   ,  10,  20,     15,    ,    ,       ,  9.341782984939472, 110.7656191076831 , 16.86710527318283 , 128.1047897576681 ,                   ,    
1825,252.08333333333334,7.604166666666667,2,309.7900133689841,3.400000000000002,8,14,25,,8,22,25,,,,9.24764635141133,107.68140879781544,16.487802970313965,124.86435509128253,,
1830, 252.5             ,  7.625            ,      2, 280.34502695814115, 3.500000000000002 ,  10,  16,     25,                   ,  10,  28,     20,    ,    ,       , 14.43493357189425 , 124.81291721730554, 19.02817493013651 , 121.554343109236  ,                   ,    
1835, 252.91666666666666,  7.645833333333333,      2, 254.7208728830314 , 3.200000000000002 ,  10,  16,     25,                   ,  10,  22,     15,    ,    ,       , 14.479760237828312, 126.35259726296594, 17.039551721992893, 125.57773775242646,                   ,    
1840,253.33333333333334,7.666666666666667,2,271.50132147327366,2.7000000000000015,10,18,25,,10,20,15,,,,12.871317946093312,114.28113090224998,16.28069754993146,125.21806647730133,,
